index,position,red,green,blue,alpha
64,0.25098039215686274,0.53794694348327576,0.81476355247981547,0.64505959246443678,1
65,0.25490196078431371,0.54855824682814314,0.81891580161476363,0.64490580545943876,1
66,0.25882352941176473,0.5591695501730104,0.82306805074971168,0.64475201845444063,1
67,0.2627450980392157,0.56978085351787788,0.82722029988465984,0.64459823144944262,1
68,0.26666666666666666,0.58039215686274526,0.83137254901960789,0.64444444444444449,1
69,0.27058823529411763,0.59100346020761263,0.83552479815455605,0.64429065743944636,1
70,0.27450980392156865,0.60161476355248,0.8396770472895041,0.64413687043444834,1
71,0.27843137254901962,0.61222606689734727,0.84382929642445226,0.64398308342945021,1
72,0.28235294117647058,0.62283737024221464,0.84798154555940031,0.64382929642445219,1
73,0.28627450980392155,0.63344867358708201,0.85213379469434836,0.64367550941945406,1
74,0.29019607843137257,0.64405997693194927,0.85628604382929641,0.64352172241445604,1
75,0.29411764705882354,0.65467128027681665,0.86043829296424457,0.64336793540945791,1
76,0.29803921568627451,0.66528258362168402,0.86459054209919273,0.6432141484044599,1
77,0.30196078431372547,0.67512495194156097,0.86851211072664369,0.64221453287197239,1
78,0.30588235294117649,0.6841983852364476,0.87220299884659758,0.64036908881199539,1
79,0.30980392156862746,0.69327181853133424,0.87589388696655146,0.6385236447520185,1
80,0.31372549019607843,0.70234525182622076,0.87958477508650523,0.63667820069204151,1
81,0.31764705882352939,0.7114186851211074,0.88327566320645912,0.63483275663206462,1
82,0.32156862745098042,0.72049211841599381,0.886966551326413,0.63298731257208773,1
83,0.32549019607843138,0.72956555171088056,0.89065743944636688,0.63114186851211074,1
84,0.32941176470588235,0.73863898500576719,0.89434832756632077,0.62929642445213374,1
85,0.33333333333333331,0.74771241830065371,0.89803921568627465,0.62745098039215685,1
86,0.33725490196078434,0.75678585159554035,0.90173010380622842,0.62560553633217997,1
87,0.3411764705882353,0.76585928489042687,0.90542099192618231,0.62376009227220297,1
88,0.34509803921568627,0.77493271818531351,0.90911188004613619,0.62191464821222608,1
89,0.34901960784313724,0.78400615148020014,0.91280276816609007,0.62006920415224909,1
90,0.35294117647058826,0.79307958477508655,0.91649365628604385,0.6182237600922722,1
91,0.35686274509803922,0.8021530180699733,0.92018454440599784,0.6163783160322952,1
92,0.36078431372549019,0.81122645136485994,0.92387543252595172,0.61453287197231832,1
93,0.36470588235294116,0.82029988465974646,0.9275663206459055,0.61268742791234132,1
94,0.36862745098039218,0.82937331795463298,0.93125720876585938,0.61084198385236443,1
95,0.37254901960784315,0.83844675124951962,0.93494809688581326,0.60899653979238755,1
96,0.37647058823529411,0.84752018454440625,0.93863898500576715,0.60715109573241055,1
97,0.38039215686274508,0.85659361783929278,0.94232987312572103,0.60530565167243366,1
98,0.3843137254901961,0.8656670511341793,0.9460207612456748,0.60346020761245678,1
99,0.38823529411764707,0.87474048442906605,0.9497116493656288,0.60161476355247978,1
100,0.39215686274509803,0.88381391772395257,0.95340253748558257,0.59976931949250278,1
101,0.396078431372549,0.8928873510188392,0.95709342560553645,0.5979238754325259,1
102,0.40000000000000002,0.90196078431372562,0.96078431372549022,0.59607843137254923,1
103,0.40392156862745099,0.90580545943867752,0.96232218377547107,0.60207612456747417,1
104,0.40784313725490196,0.90965013456362953,0.96386005382545181,0.60807381776239922,1
105,0.41176470588235292,0.91349480968858143,0.96539792387543255,0.61407151095732426,1
106,0.41568627450980394,0.91733948481353333,0.96693579392541329,0.6200692041522492,1
107,0.41960784313725491,0.92118415993848535,0.96847366397539414,0.62606689734717424,1
108,0.42352941176470588,0.92502883506343725,0.97001153402537488,0.63206459054209929,1
109,0.42745098039215684,0.92887351018838915,0.97154940407535573,0.63806228373702434,1
110,0.43137254901960786,0.93271818531334105,0.97308727412533647,0.64405997693194939,1
111,0.43529411764705883,0.93656286043829307,0.9746251441753172,0.65005767012687443,1
112,0.4392156862745098,0.94040753556324497,0.97616301422529805,0.65605536332179937,1
113,0.44313725490196076,0.94425221068819687,0.97770088427527879,0.66205305651672441,1
114,0.44705882352941179,0.94809688581314877,0.97923875432525953,0.66805074971164935,1
115,0.45098039215686275,0.95194156093810078,0.98077662437524038,0.67404844290657451,1
116,0.45490196078431372,0.95578623606305269,0.98231449442522112,0.68004613610149955,1
117,0.45882352941176469,0.9596309111880047,0.98385236447520186,0.68604382929642449,1
118,0.46274509803921571,0.9634755863129566,0.9853902345251826,0.69204152249134954,1
119,0.46666666666666667,0.9673202614379085,0.98692810457516345,0.69803921568627458,1
120,0.47058823529411764,0.97116493656286051,0.98846597462514418,0.70403690888119963,1
