method,metric,latitude,orientation_bin,center_deg,error_band,band_label,count,bin_total,proportion,bottom,red,green,blue,alpha
F2 m=0 r=5%,surface_sensor_wmape,45,22,330,4,≥20%,284,442,0.64253393665158376,0.090497737556561084,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,45,22,330,5,not lit,118,442,0.2669683257918552,0.73303167420814486,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,0,0–5%,30,924,0.032467532467532464,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,1,5–10%,10,924,0.010822510822510822,0.032467532467532464,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,2,10–15%,24,924,0.025974025974025976,0.043290043290043288,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,3,15–20%,15,924,0.016233766233766232,0.069264069264069264,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,4,≥20%,569,924,0.61580086580086579,0.085497835497835489,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,45,23,345,5,not lit,276,924,0.29870129870129869,0.70129870129870131,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,0,0–5%,10,290,0.034482758620689655,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,1,5–10%,1,290,0.0034482758620689655,0.034482758620689655,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,2,10–15%,4,290,0.013793103448275862,0.03793103448275862,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,3,15–20%,9,290,0.031034482758620689,0.051724137931034482,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,4,≥20%,181,290,0.62413793103448278,0.082758620689655171,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,0,0,5,not lit,85,290,0.29310344827586204,0.7068965517241379,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,0,0–5%,21,637,0.032967032967032968,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,1,5–10%,4,637,0.0062794348508634227,0.032967032967032968,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,2,10–15%,13,637,0.020408163265306121,0.03924646781789639,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,3,15–20%,20,637,0.031397174254317109,0.059654631083202514,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,4,≥20%,438,637,0.68759811616954469,0.091051805337519623,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,1,15,5,not lit,141,637,0.22135007849293564,0.77864992150706436,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,0,0–5%,46,1703,0.027011156782149149,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,1,5–10%,35,1703,0.020551967116852612,0.027011156782149149,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,2,10–15%,52,1703,0.030534351145038167,0.047563123899001761,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,3,15–20%,69,1703,0.040516735173223725,0.078097475044039924,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,4,≥20%,1073,1703,0.63006459189665298,0.11861421021726365,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,2,30,5,not lit,428,1703,0.25132119788608337,0.74867880211391657,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,0,0–5%,5,187,0.026737967914438502,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,1,5–10%,5,187,0.026737967914438502,0.026737967914438502,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,2,10–15%,9,187,0.048128342245989303,0.053475935828877004,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,3,15–20%,13,187,0.069518716577540107,0.1016042780748663,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,4,≥20%,118,187,0.63101604278074863,0.17112299465240641,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,3,45,5,not lit,37,187,0.19786096256684493,0.80213903743315507,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,0,0–5%,16,412,0.038834951456310676,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,1,5–10%,17,412,0.0412621359223301,0.038834951456310676,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,2,10–15%,21,412,0.050970873786407765,0.080097087378640769,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,3,15–20%,26,412,0.063106796116504854,0.13106796116504854,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,4,≥20%,266,412,0.64563106796116509,0.1941747572815534,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,4,60,5,not lit,66,412,0.16019417475728157,0.83980582524271852,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,0,0–5%,36,826,0.043583535108958835,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,1,5–10%,18,826,0.021791767554479417,0.043583535108958835,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,2,10–15%,31,826,0.037530266343825669,0.065375302663438245,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,3,15–20%,35,826,0.042372881355932202,0.10290556900726391,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,4,≥20%,600,826,0.72639225181598066,0.14527845036319612,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,5,75,5,not lit,106,826,0.12832929782082325,0.87167070217917675,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,0,0–5%,5,286,0.017482517482517484,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,1,5–10%,5,286,0.017482517482517484,0.017482517482517484,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,2,10–15%,9,286,0.031468531468531472,0.034965034965034968,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,3,15–20%,9,286,0.031468531468531472,0.066433566433566432,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,4,≥20%,221,286,0.77272727272727271,0.097902097902097904,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,6,90,5,not lit,37,286,0.12937062937062938,0.87062937062937062,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,0,0–5%,14,611,0.022913256955810146,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,1,5–10%,7,611,0.011456628477905073,0.022913256955810146,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,2,10–15%,21,611,0.034369885433715219,0.034369885433715219,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,3,15–20%,20,611,0.032733224222585927,0.068739770867430439,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,4,≥20%,415,611,0.67921440261865795,0.10147299509001637,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,7,105,5,not lit,134,611,0.21931260229132571,0.78068739770867435,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,0,0–5%,29,1778,0.016310461192350956,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,1,5–10%,37,1778,0.020809898762654669,0.016310461192350956,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,2,10–15%,38,1778,0.021372328458942633,0.037120359955005622,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,3,15–20%,48,1778,0.026996625421822271,0.058492688413948252,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,4,≥20%,1093,1778,0.61473565804274466,0.08548931383577052,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,8,120,5,not lit,533,1778,0.29977502812148482,0.70022497187851518,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,0,0–5%,2,188,0.010638297872340425,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,1,5–10%,4,188,0.021276595744680851,0.010638297872340425,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,2,10–15%,7,188,0.037234042553191488,0.031914893617021274,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,3,15–20%,8,188,0.042553191489361701,0.069148936170212755,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,4,≥20%,128,188,0.68085106382978722,0.11170212765957446,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,9,135,5,not lit,39,188,0.20744680851063829,0.79255319148936165,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,0,0–5%,11,456,0.024122807017543858,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,1,5–10%,7,456,0.015350877192982455,0.024122807017543858,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,2,10–15%,9,456,0.019736842105263157,0.039473684210526314,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,3,15–20%,14,456,0.030701754385964911,0.05921052631578947,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,4,≥20%,309,456,0.67763157894736847,0.089912280701754388,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,10,150,5,not lit,106,456,0.23245614035087719,0.76754385964912286,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,0,0–5%,25,907,0.027563395810363836,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,1,5–10%,16,907,0.017640573318632856,0.027563395810363836,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,2,10–15%,25,907,0.027563395810363836,0.045203969128996692,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,3,15–20%,33,907,0.036383682469680267,0.072767364939360535,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,4,≥20%,593,907,0.65380374862183022,0.1091510474090408,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,11,165,5,not lit,215,907,0.23704520396912901,0.76295479603087102,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,0,0–5%,2,276,0.007246376811594203,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,1,5–10%,4,276,0.014492753623188406,0.007246376811594203,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,2,10–15%,10,276,0.036231884057971016,0.021739130434782608,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,3,15–20%,8,276,0.028985507246376812,0.057971014492753624,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,4,≥20%,197,276,0.71376811594202894,0.086956521739130432,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,12,180,5,not lit,55,276,0.19927536231884058,0.80072463768115942,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,0,0–5%,12,610,0.019672131147540985,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,1,5–10%,11,610,0.018032786885245903,0.019672131147540985,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,2,10–15%,15,610,0.024590163934426229,0.037704918032786888,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,3,15–20%,34,610,0.055737704918032788,0.062295081967213117,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,4,≥20%,434,610,0.71147540983606561,0.11803278688524591,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,13,195,5,not lit,104,610,0.17049180327868851,0.82950819672131149,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,0,0–5%,51,1679,0.030375223347230494,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,1,5–10%,42,1679,0.02501488981536629,0.030375223347230494,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,2,10–15%,49,1679,0.029184038117927337,0.055390113162596788,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,3,15–20%,75,1679,0.044669446098868373,0.084574151280524118,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,4,≥20%,1162,1679,0.69207861822513406,0.12924359737939251,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,14,210,5,not lit,300,1679,0.17867778439547349,0.82132221560452656,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,0,0–5%,2,197,0.01015228426395939,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,1,5–10%,10,197,0.050761421319796954,0.01015228426395939,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,2,10–15%,12,197,0.060913705583756347,0.060913705583756347,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,3,15–20%,12,197,0.060913705583756347,0.12182741116751269,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,4,≥20%,138,197,0.70050761421319796,0.18274111675126903,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,15,225,5,not lit,23,197,0.116751269035533,0.88324873096446699,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,0,0–5%,15,407,0.036855036855036855,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,1,5–10%,5,407,0.012285012285012284,0.036855036855036855,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,2,10–15%,19,407,0.046683046683046681,0.049140049140049137,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,3,15–20%,16,407,0.039312039312039311,0.095823095823095811,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,4,≥20%,301,407,0.73955773955773951,0.13513513513513511,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,16,240,5,not lit,51,407,0.12530712530712532,0.8746928746928746,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,0,0–5%,40,815,0.049079754601226995,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,1,5–10%,26,815,0.031901840490797549,0.049079754601226995,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,2,10–15%,24,815,0.029447852760736196,0.080981595092024544,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,3,15–20%,37,815,0.045398773006134971,0.11042944785276074,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,4,≥20%,596,815,0.73128834355828221,0.15582822085889569,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F2 m=0 r=5%,surface_sensor_wmape,60,17,255,5,not lit,92,815,0.11288343558282209,0.8871165644171779,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F2 m=0 r=5%,surface_sensor_wmape,60,18,270,0,0–5%,9,265,0.033962264150943396,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F2 m=0 r=5%,surface_sensor_wmape,60,18,270,1,5–10%,5,265,0.018867924528301886,0.033962264150943396,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F2 m=0 r=5%,surface_sensor_wmape,60,18,270,2,10–15%,2,265,0.0075471698113207548,0.052830188679245285,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F2 m=0 r=5%,surface_sensor_wmape,60,18,270,3,15–20%,12,265,0.045283018867924525,0.060377358490566038,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F2 m=0 r=5%,surface_sensor_wmape,60,18,270,4,≥20%,199,265,0.75094339622641515,0.10566037735849057,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
